Time - Plot 0	Amplitude - Plot 0	
580	-0.0191037	
581	-0.00969931	
582	-0.0132665	
583	-0.00321355	
584	0.00262363	
585	-0.00548357	
586	-0.023968	
587	-0.0242923	
588	-0.0174822	
589	-0.0191037	
590	-0.0168336	
591	-0.0492624	
592	-0.0294809	
593	-0.0288323	
594	-0.0220222	
595	-0.0265623	
596	-0.0265623	
597	-0.0259137	
598	-0.0135908	
599	-0.0045107	
600	-0.0304537	
601	-0.00775358	
602	-0.023968	
603	-0.0301294	
604	-0.00775358	
605	-0.0294809	
606	-0.00224069	
607	-0.0184551	
608	-0.0298051	
609	-0.0249408	
610	-0.0246165	
611	-0.0145636	
612	-0.0268866	
613	-0.0294809	
614	-0.0265623	
615	-0.0242923	
616	-0.0278594	
617	-0.0194279	
618	-0.0275351	
619	-0.0333723	
620	-0.021698	
621	-0.0255894	
622	-0.0213737	
623	-0.0223465	
624	-0.047641	
625	-0.0226708	
626	-0.037588	
627	-0.0255894	
628	-0.0165093	
629	-0.0220222	
630	-0.0265623	
631	-0.0148879	
632	-0.0181308	
633	-0.00969931	
634	-0.00807787	
635	-0.0379123	
636	-0.0349937	
637	-0.0327237	
638	-0.0155365	
639	-0.0317509	
640	-0.013915	
641	-0.0304537	
642	-0.0275351	
643	-0.0191037	
644	-0.0158608	
645	-0.00937502	
646	-0.0106722	
647	-0.0421281	
648	-0.0278594	
649	-0.0327237	
650	-0.0411552	
651	-0.0223465	
652	-0.0213737	
653	-0.0194279	
654	-0.0126179	
655	-0.0132665	
656	-0.0317509	
657	-0.0246165	
658	-0.021698	
659	-0.030778	
660	-0.00872644	
661	-0.00321355	
662	-0.0155365	
663	-0.0132665	
664	-0.0132665	
665	-0.0369395	
666	-0.0210494	
667	-0.0272108	
668	-0.0213737	
669	-0.0191037	
670	-0.0317509	
671	-0.0336966	
672	-0.0187794	
673	-0.0346695	
674	-0.0265623	
675	-0.0207251	
676	-0.00840216	
677	-0.0323994	
678	-0.023968	
679	-0.0236437	
680	-0.0197522	
681	-0.0165093	
682	-0.0259137	
683	-0.0181308	
684	-0.00742929	
685	-0.0226708	
686	-0.021698	
687	-0.0145636	
688	-0.0333723	
689	-0.0249408	
690	-0.0220222	
691	-0.0281837	
692	-0.0242923	
693	-0.028508	
694	-0.0388852	
695	-0.0171579	
696	-0.0109965	
697	-0.026238	
698	-0.0395338	
699	-0.00969931	
700	-0.0100236	
701	-0.0119693	
702	-0.0187794	
703	-0.0191037	
704	-0.0168336	
705	-0.0207251	
706	-0.021698	
707	-0.0109965	
708	-0.0226708	
709	-0.0122936	
710	-0.0129422	
711	-0.0395338	
712	-0.0291566	
713	-0.0255894	
714	-0.0152122	
715	-0.0301294	
716	-0.0252651	
717	-0.0418038	
718	-0.0184551	
719	-0.0161851	
720	-0.0200765	
721	-0.0200765	
722	-0.0249408	
723	-0.0207251	
724	-0.0142393	
725	-0.0281837	
726	-0.0252651	
727	-0.0401824	
728	-0.0249408	
729	-0.0236437	
730	-0.0187794	
731	-0.0158608	
732	-0.0152122	
733	-0.0333723	
734	-0.0349937	
735	-0.0148879	
736	-0.021698	
737	-0.0122936	
738	-0.0220222	
739	-0.028508	
740	-0.0181308	
741	-0.0233194	
742	-0.037588	
743	-0.0204008	
744	-0.0242923	
745	-0.0178065	
746	-0.0385609	
747	-0.0191037	
748	-0.0320752	
749	-0.0178065	
750	-0.0178065	
751	-0.000294964	
752	-0.0129422	
753	-0.0288323	
754	-0.0362909	
755	-0.0152122	
756	-0.0356423	
757	-0.037588	
758	-0.00224069	
759	-0.035318	
760	-0.0155365	
761	-0.028508	
762	-0.0314266	
763	-0.0392095	
764	-0.0184551	
765	-0.0272108	
766	-0.0340209	
767	-0.0100236	
768	-0.0204008	
769	-0.028508	
770	-0.0252651	
771	-0.0226708	
772	-0.0281837	
773	-0.0408309	
774	-0.0142393	
775	-0.0268866	
776	-0.0165093	
777	-0.00613214	
778	-0.0278594	
779	-0.0233194	
780	-0.0207251	
781	-0.00840216	
782	-0.0165093	
783	-0.0236437	
784	-0.0152122	
785	-0.00580785	
786	-0.00288927	
787	-0.0223465	
788	-0.0333723	
789	-0.0119693	
790	-0.033048	
791	-0.0294809	
792	-0.0191037	
793	-0.030778	
794	-0.0265623	
795	-0.00775358	
796	-0.0207251	
797	-0.0456952	
798	-0.023968	
799	-0.0340209	
800	-0.0281837	
801	-0.0366152	
802	-0.0187794	
803	-0.0204008	
804	-0.0174822	
805	-0.0210494	
806	-0.0148879	
807	-0.0220222	
808	-0.0184551	
809	-0.0191037	
810	-0.0191037	
811	-0.0362909	
812	-0.0298051	
813	-0.0126179	
814	-0.033048	
815	-0.0210494	
816	-0.026238	
817	-0.0210494	
818	-0.0155365	
819	-0.0379123	
820	-0.0126179	
821	-0.0152122	
822	-0.00840216	
823	-0.0113207	
824	-0.0298051	
825	-0.0106722	
826	-0.0197522	
827	-0.033048	
828	-0.0126179	
829	-0.0142393	
830	-0.023968	
831	-0.0233194	
832	-0.0122936	
833	-0.0327237	
834	-0.0327237	
835	-0.00548357	
836	-0.0281837	
837	-0.0207251	
838	-0.0405066	
839	-0.00840216	
840	-0.0204008	
841	-0.0100236	
842	-0.023968	
843	-0.0327237	
844	-0.0249408	
845	-0.023968	
846	-0.0473167	
847	-0.0291566	
848	-0.037588	
849	-0.0210494	
850	-0.0236437	
851	-0.0346695	
852	-0.0158608	
853	-0.0255894	
854	-0.0346695	
855	-0.0385609	
856	-0.00126783	
857	-0.00515928	
858	-0.0178065	
859	-0.0178065	
860	-0.0333723	
861	-0.0126179	
862	-0.0210494	
863	-0.023968	
864	-0.0323994	
865	-0.0223465	
866	-0.0103479	
867	-0.0252651	
868	-0.0301294	
869	-0.035318	
870	-0.0242923	
871	-0.0301294	
872	-0.0362909	
873	-0.0340209	
874	-0.0204008	
875	-0.0161851	
876	-0.0317509	
877	-0.0142393	
878	-0.0294809	
879	-0.0194279	
880	-0.0343452	
881	-0.0129422	
882	-0.0265623	
883	-0.013915	
884	-0.0207251	
885	-0.00872644	
886	-0.00872644	
887	-0.0045107	
888	-0.0122936	
889	-0.0148879	
890	-0.0259137	
891	-0.0145636	
892	-0.021698	
