Sourcefile	20230508 152842 Faraday Airdemo Scan Analog.qmp
Exporttime	08.05.2023 15:44:11

Start Time	08.05.2023 15:38:14
End Time	08.05.2023 15:42:32


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:38:14

Mass [amu]	Ion Current [A]
47,91	-9,873833e-015
47,94	-8,257202e-015
47,97	-6,543750e-015
48,00	-5,286462e-015
48,03	-4,990174e-015
48,06	-6,331872e-015
48,09	-9,601872e-015
48,13	-1,384594e-014
48,16	-1,707732e-014
48,19	-1,716607e-014
48,22	-1,412903e-014
48,25	-1,107187e-014
48,28	-1,024968e-014
48,31	-1,013903e-014
48,34	-8,760481e-015
48,38	-7,023887e-015
48,41	-7,042359e-015
48,44	-9,838444e-015
48,47	-1,477687e-014
48,50	-1,886077e-014
48,53	-1,776844e-014
48,56	-1,056499e-014
48,59	-2,801075e-015
48,63	-1,467606e-015
48,66	-7,065252e-015
48,69	-1,402347e-014
48,72	-1,759928e-014
48,75	-1,706863e-014
48,78	-1,426504e-014
48,81	-1,172089e-014
48,84	-1,062255e-014
48,88	-9,937097e-015
48,91	-8,870029e-015
48,94	-8,342398e-015
48,97	-9,217055e-015
49,00	-1,124397e-014
49,03	-1,312041e-014
49,06	-1,300784e-014
49,09	-1,015685e-014
49,13	-5,502455e-015
49,16	-6,551160e-016
49,19	2,557671e-015
49,22	2,372016e-015
49,25	-1,705698e-015
49,28	-8,466356e-015
49,31	-1,579561e-014
49,34	-2,082920e-014
49,38	-2,057425e-014
49,41	-1,474561e-014
49,44	-7,158921e-015
49,47	-3,027529e-015
49,50	-5,301227e-015
49,53	-1,262724e-014
49,56	-1,975362e-014
49,59	-2,158972e-014
49,63	-1,836006e-014
49,66	-1,507957e-014
49,69	-1,504029e-014
49,72	-1,655688e-014
49,75	-1,685113e-014
49,78	-1,565987e-014
49,81	-1,374602e-014
49,84	-1,119932e-014
49,88	-8,697518e-015
49,91	-8,163878e-015
49,94	-1,101412e-014
49,97	-1,606608e-014

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:42:17

Mass [amu]	Ion Current [A]
0,00	2,700471e-014
0,03	1,240427e-014
0,06	4,080760e-015
0,09	1,054869e-015
0,13	8,562363e-016
0,16	3,010033e-015
0,19	8,938423e-015
0,22	1,911392e-014
0,25	3,007622e-014
0,28	3,635805e-014
0,31	3,664174e-014
0,34	3,554454e-014
0,38	3,775115e-014
0,41	4,247312e-014
0,44	4,566983e-014
0,47	4,619097e-014
0,50	4,692074e-014
0,53	5,077548e-014
0,56	5,875620e-014
0,59	6,955873e-014
0,63	7,778542e-014
0,66	7,747442e-014
0,69	6,933955e-014
0,72	5,989750e-014
0,75	5,579338e-014
0,78	6,139967e-014
0,81	7,802575e-014
0,84	1,058291e-013
0,88	1,483846e-013
0,91	2,110650e-013
0,94	2,916590e-013
0,97	3,761358e-013
1,00	4,473963e-013
1,03	4,969668e-013
1,06	5,272316e-013
1,09	5,456048e-013
1,13	5,577004e-013
1,16	5,637158e-013
1,19	5,598248e-013
1,22	5,418098e-013
1,25	5,079705e-013
1,28	4,607961e-013
1,31	4,056407e-013
1,34	3,466325e-013
1,38	2,845615e-013
1,41	2,197986e-013
1,44	1,573616e-013
1,47	1,079063e-013
1,50	8,240029e-014
1,53	8,699416e-014
1,56	1,234904e-013
1,59	1,917615e-013
1,63	2,909399e-013
1,66	4,204776e-013
1,69	5,802033e-013
1,72	7,678924e-013
1,75	9,754735e-013
1,78	1,188069e-012
1,81	1,389550e-012
1,84	1,569844e-012
1,88	1,725706e-012
1,91	1,856138e-012
1,94	1,959184e-012
1,97	2,031626e-012
2,00	2,070504e-012
2,03	2,075933e-012
2,06	2,052186e-012
2,09	2,005178e-012
2,13	1,938549e-012
2,16	1,851313e-012
2,19	1,739559e-012
2,22	1,602273e-012
2,25	1,448012e-012
2,28	1,295015e-012
2,31	1,157638e-012
2,34	1,030962e-012
2,38	8,958803e-013
2,41	7,388539e-013
2,44	5,620388e-013
2,47	3,809205e-013
2,50	2,188782e-013
2,53	9,807832e-014
2,56	2,759906e-014
2,59	-1,769474e-015
2,63	-9,955064e-015
2,66	-1,341581e-014
2,69	-1,808206e-014
2,72	-2,319887e-014
2,75	-2,653983e-014
2,78	-2,604824e-014
2,81	-2,116293e-014
2,84	-1,440756e-014
2,88	-1,017423e-014
2,91	-1,032130e-014
2,94	-1,236079e-014
2,97	-1,379686e-014
3,00	-1,566075e-014
3,03	-1,951784e-014
3,06	-2,357851e-014
3,09	-2,450295e-014
3,13	-2,186667e-014
3,16	-1,829752e-014
3,19	-1,586451e-014
3,22	-1,528347e-014
3,25	-1,742296e-014
3,28	-2,205660e-014
3,31	-2,682994e-014
3,34	-2,927003e-014
3,38	-2,789364e-014
3,41	-2,213255e-014
3,44	-1,347714e-014
3,47	-5,236071e-015
3,50	7,699340e-016
3,53	5,666919e-015
3,56	1,087029e-014
3,59	1,697429e-014
3,63	2,494036e-014
3,66	3,439113e-014
3,69	4,205851e-014
3,72	4,533084e-014
3,75	4,517274e-014
3,78	4,402546e-014
3,81	4,326373e-014
3,84	4,278142e-014
3,88	4,157797e-014
3,91	3,896905e-014
3,94	3,553285e-014
3,97	3,206427e-014
4,00	2,792628e-014
4,03	2,189208e-014
4,06	1,456796e-014
4,09	9,450988e-015
4,13	1,012505e-014
4,16	1,517899e-014
4,19	1,860924e-014
4,22	1,638053e-014
4,25	9,930498e-015
4,28	3,157096e-015
4,31	-2,018236e-015
4,34	-5,698768e-015
4,38	-7,474008e-015
4,41	-7,416491e-015
4,44	-8,007493e-015
4,47	-1,190523e-014
4,50	-1,912607e-014
4,53	-2,769452e-014
4,56	-3,512335e-014
4,59	-3,923553e-014
4,63	-3,948140e-014
4,66	-3,704889e-014
4,69	-3,373608e-014
4,72	-3,161788e-014
4,75	-3,198705e-014
4,78	-3,353510e-014
4,81	-3,391477e-014
4,84	-3,296074e-014
4,88	-3,146866e-014
4,91	-2,885025e-014
4,94	-2,536129e-014
4,97	-2,378648e-014
5,00	-2,621693e-014
5,03	-3,121623e-014
5,06	-3,574218e-014
5,09	-3,787047e-014
5,13	-3,631545e-014
5,16	-3,067153e-014
5,19	-2,319074e-014
5,22	-1,725528e-014
5,25	-1,454575e-014
5,28	-1,499476e-014
5,31	-1,793323e-014
5,34	-2,250336e-014
5,38	-2,741986e-014
5,41	-3,083261e-014
5,44	-3,144452e-014
5,47	-2,983045e-014
5,50	-2,788134e-014
5,53	-2,718171e-014
5,56	-2,857472e-014
5,59	-3,246597e-014
5,63	-3,747616e-014
5,66	-3,984194e-014
5,69	-3,687433e-014
5,72	-2,973403e-014
5,75	-2,140167e-014
5,78	-1,473365e-014
5,81	-1,285726e-014
5,84	-1,767116e-014
5,88	-2,725202e-014
5,91	-3,663950e-014
5,94	-4,216675e-014
5,97	-4,465274e-014
6,00	-4,710683e-014
6,03	-5,015968e-014
6,06	-5,132310e-014
6,09	-4,800895e-014
6,13	-4,088529e-014
6,16	-3,399381e-014
6,19	-3,071216e-014
6,22	-3,102952e-014
6,25	-3,285925e-014
6,28	-3,338426e-014
6,31	-3,053955e-014
6,34	-2,540393e-014
6,38	-2,155638e-014
6,41	-2,189611e-014
6,44	-2,667502e-014
6,47	-3,350005e-014
6,50	-3,942176e-014
6,53	-4,343853e-014
6,56	-4,607984e-014
6,59	-4,774336e-014
6,63	-4,877558e-014
6,66	-4,892197e-014
6,69	-4,675214e-014
6,72	-4,207641e-014
6,75	-3,698642e-014
6,78	-3,305600e-014
6,81	-3,026764e-014
6,84	-2,884684e-014
6,88	-2,946729e-014
6,91	-3,157197e-014
6,94	-3,293861e-014
6,97	-3,197598e-014
7,00	-2,990044e-014
7,03	-2,853456e-014
7,06	-2,703823e-014
7,09	-2,391980e-014
7,13	-2,107929e-014
7,16	-2,192889e-014
7,19	-2,637191e-014
7,22	-3,129538e-014
7,25	-3,465582e-014
7,28	-3,652497e-014
7,31	-3,764193e-014
7,34	-3,840363e-014
7,38	-3,888990e-014
7,41	-3,927298e-014
7,44	-4,023160e-014
7,47	-4,273891e-014
7,50	-4,641665e-014
7,53	-4,938656e-014
7,56	-5,093552e-014
7,59	-5,144243e-014
7,63	-4,975493e-014
7,66	-4,476988e-014
7,69	-3,864462e-014
7,72	-3,503022e-014
7,75	-3,475037e-014
7,78	-3,492360e-014
7,81	-3,247990e-014
7,84	-2,797392e-014
7,88	-2,518448e-014
7,91	-2,647116e-014
7,94	-3,014284e-014
7,97	-3,304362e-014
8,00	-3,321401e-014
8,03	-3,040762e-014
8,06	-2,617611e-014
8,09	-2,287449e-014
8,13	-2,198780e-014
8,16	-2,334886e-014
8,19	-2,547877e-014
8,22	-2,702274e-014
8,25	-2,778920e-014
8,28	-2,782810e-014
8,31	-2,656822e-014
8,34	-2,396133e-014
8,38	-2,139003e-014
8,41	-2,051177e-014
8,44	-2,211908e-014
8,47	-2,578804e-014
8,50	-2,993406e-014
8,53	-3,303971e-014
8,56	-3,461556e-014
8,59	-3,514336e-014
8,63	-3,556885e-014
8,66	-3,635720e-014
8,69	-3,747487e-014
8,72	-3,905990e-014
8,75	-4,077836e-014
8,78	-4,161850e-014
8,81	-4,159821e-014
8,84	-4,184933e-014
8,88	-4,286463e-014
8,91	-4,404282e-014
8,94	-4,366744e-014
8,97	-3,932451e-014
9,00	-3,076880e-014
9,03	-2,173456e-014
9,06	-1,660747e-014
9,09	-1,677833e-014
9,13	-2,140962e-014
9,16	-2,860783e-014
9,19	-3,525356e-014
9,22	-3,858548e-014
9,25	-3,809700e-014
9,28	-3,543158e-014
9,31	-3,325826e-014
9,34	-3,308341e-014
9,38	-3,394812e-014
9,41	-3,459535e-014
9,44	-3,495420e-014
9,47	-3,483435e-014
9,50	-3,377733e-014
9,53	-3,207199e-014
9,56	-3,032511e-014
9,59	-2,856129e-014
9,63	-2,648009e-014
9,66	-2,415194e-014
9,69	-2,224601e-014
9,72	-2,163813e-014
9,75	-2,285648e-014
9,78	-2,563009e-014
9,81	-2,875623e-014
9,84	-3,067600e-014
9,88	-3,042812e-014
9,91	-2,853985e-014
9,94	-2,713505e-014
9,97	-2,834896e-014
10,00	-3,225384e-014
10,03	-3,714676e-014
10,06	-4,138584e-014
10,09	-4,306803e-014
10,13	-3,989803e-014
10,16	-3,262126e-014
10,19	-2,583901e-014
10,22	-2,287349e-014
10,25	-2,281514e-014
10,28	-2,320920e-014
10,31	-2,302268e-014
10,34	-2,320836e-014
10,38	-2,499731e-014
10,41	-2,752333e-014
10,44	-2,843497e-014
10,47	-2,669980e-014
10,50	-2,390349e-014
10,53	-2,303621e-014
10,56	-2,555409e-014
10,59	-2,997287e-014
10,63	-3,359554e-014
10,66	-3,452688e-014
10,69	-3,337336e-014
10,72	-3,368136e-014
10,75	-3,761736e-014
10,78	-4,205997e-014
10,81	-4,211297e-014
10,84	-3,621107e-014
10,88	-2,658199e-014
10,91	-1,771476e-014
10,94	-1,428434e-014
10,97	-1,807164e-014
11,00	-2,608740e-014
11,03	-3,246641e-014
11,06	-3,330641e-014
11,09	-2,967116e-014
11,13	-2,573224e-014
11,16	-2,481217e-014
11,19	-2,709940e-014
11,22	-3,029240e-014
11,25	-3,231134e-014
11,28	-3,333764e-014
11,31	-3,463992e-014
11,34	-3,550395e-014
11,38	-3,335144e-014
11,41	-2,765228e-014
11,44	-2,118144e-014
11,47	-1,686603e-014
11,50	-1,543812e-014
11,53	-1,588035e-014
11,56	-1,620054e-014
11,59	-1,368856e-014
11,63	-6,348907e-015
11,66	4,965198e-015
11,69	1,708981e-014
11,72	2,740235e-014
11,75	3,494000e-014
11,78	3,934902e-014
11,81	4,052421e-014
11,84	3,954557e-014
11,88	3,890306e-014
11,91	4,072673e-014
11,94	4,436813e-014
11,97	4,680253e-014
12,00	4,616565e-014
12,03	4,313254e-014
12,06	3,908289e-014
12,09	3,544166e-014
12,13	3,304421e-014
12,16	3,040559e-014
12,19	2,553964e-014
12,22	1,968803e-014
12,25	1,603540e-014
12,28	1,532199e-014
12,31	1,513127e-014
12,34	1,260125e-014
12,38	6,931026e-015
12,41	2,409672e-016
12,44	-4,411575e-015
12,47	-6,254697e-015
12,50	-7,080013e-015
12,53	-9,240499e-015
12,56	-1,401741e-014
12,59	-2,014024e-014
12,63	-2,458419e-014
12,66	-2,604873e-014
12,69	-2,585788e-014
12,72	-2,565075e-014
12,75	-2,606944e-014
12,78	-2,722434e-014
12,81	-2,951039e-014
12,84	-3,308986e-014
12,88	-3,624270e-014
12,91	-3,631172e-014
12,94	-3,328553e-014
12,97	-3,047026e-014
13,00	-3,071189e-014
13,03	-3,351263e-014
13,06	-3,652003e-014
13,09	-3,878286e-014
13,13	-4,104255e-014
13,16	-4,268304e-014
13,19	-4,150387e-014
13,22	-3,742582e-014
13,25	-3,263290e-014
13,28	-2,802581e-014
13,31	-2,311377e-014
13,34	-1,831061e-014
13,38	-1,457138e-014
13,41	-1,208871e-014
13,44	-1,055162e-014
13,47	-9,905884e-015
13,50	-1,144013e-014
13,53	-1,687131e-014
13,56	-2,417765e-014
13,59	-2,748490e-014
13,63	-2,394466e-014
13,66	-1,751315e-014
13,69	-1,357710e-014
13,72	-1,223061e-014
13,75	-9,640165e-015
13,78	-4,905726e-015
13,81	-1,345842e-015
13,84	-1,215836e-015
13,88	-3,628914e-015
13,91	-7,138745e-015
13,94	-1,103105e-014
13,97	-1,493847e-014
14,00	-1,837492e-014
14,03	-2,038513e-014
14,06	-2,025794e-014
14,09	-1,843268e-014
14,13	-1,597614e-014
14,16	-1,362849e-014
14,19	-1,185936e-014
14,22	-1,095212e-014
14,25	-1,036032e-014
14,28	-9,080517e-015
14,31	-7,317360e-015
14,34	-6,544628e-015
14,38	-7,177893e-015
14,41	-7,963508e-015
14,44	-8,954633e-015
14,47	-1,223407e-014
14,50	-1,806826e-014
14,53	-2,377945e-014
14,56	-2,702570e-014
14,59	-2,768708e-014
14,63	-2,732597e-014
14,66	-2,740979e-014
14,69	-2,732391e-014
14,72	-2,526345e-014
14,75	-2,103905e-014
14,78	-1,651031e-014
14,81	-1,368598e-014
14,84	-1,298807e-014
14,88	-1,293058e-014
14,91	-1,201210e-014
14,94	-1,070497e-014
14,97	-1,035280e-014
15,00	-1,127740e-014
15,03	-1,337113e-014
15,06	-1,628091e-014
15,09	-1,804446e-014
15,13	-1,641767e-014
15,16	-1,215181e-014
15,19	-9,543503e-015
15,22	-1,273136e-014
15,25	-2,057682e-014
15,28	-2,740969e-014
15,31	-2,987195e-014
15,34	-2,918872e-014
15,38	-2,768112e-014
15,41	-2,724678e-014
15,44	-2,817404e-014
15,47	-2,694553e-014
15,50	-1,971325e-014
15,53	-7,938745e-015
15,56	3,886911e-015
15,59	1,417676e-014
15,63	2,463648e-014
15,66	3,621492e-014
15,69	4,662356e-014
15,72	5,267324e-014
15,75	5,429999e-014
15,78	5,441026e-014
15,81	5,520606e-014
15,84	5,665235e-014
15,88	5,808511e-014
15,91	5,933708e-014
15,94	6,023575e-014
15,97	6,054888e-014
16,00	6,073389e-014
16,03	6,119535e-014
16,06	6,092222e-014
16,09	5,880181e-014
16,13	5,508203e-014
16,16	5,034123e-014
16,19	4,579135e-014
16,22	4,358827e-014
16,25	4,338343e-014
16,28	4,168893e-014
16,31	3,691815e-014
16,34	3,120654e-014
16,38	2,637389e-014
16,41	2,128341e-014
16,44	1,388131e-014
16,47	4,492797e-015
16,50	-3,797982e-015
16,53	-8,505879e-015
16,56	-1,002533e-014
16,59	-9,674485e-015
16,63	-8,152728e-015
16,66	-5,977110e-015
16,69	-3,156767e-015
16,72	4,179118e-016
16,75	4,261795e-015
16,78	7,966092e-015
16,81	1,135434e-014
16,84	1,420871e-014
16,88	1,638189e-014
16,91	1,766566e-014
16,94	1,783172e-014
16,97	1,706170e-014
17,00	1,597412e-014
17,03	1,514004e-014
17,06	1,472793e-014
17,09	1,451054e-014
17,13	1,423126e-014
17,16	1,373948e-014
17,19	1,255632e-014
17,22	1,043377e-014
17,25	8,456961e-015
17,28	7,633292e-015
17,31	6,804389e-015
17,34	4,345096e-015
17,38	7,058410e-016
17,41	-2,932350e-015
17,44	-6,190500e-015
17,47	-8,877748e-015
17,50	-1,166929e-014
17,53	-1,559150e-014
17,56	-1,853796e-014
17,59	-1,574715e-014
17,63	-4,728476e-015
17,66	1,237848e-014
17,69	3,028863e-014
17,72	4,338778e-014
17,75	4,885843e-014
17,78	4,853696e-014
17,81	4,663547e-014
17,84	4,533937e-014
17,88	4,497873e-014
17,91	4,693256e-014
17,94	5,180338e-014
17,97	5,640759e-014
18,00	5,645833e-014
18,03	5,074777e-014
18,06	4,142446e-014
18,09	3,199205e-014
18,13	2,491067e-014
18,16	1,993127e-014
18,19	1,590047e-014
18,22	1,391135e-014
18,25	1,584950e-014
18,28	2,021244e-014
18,31	2,250155e-014
18,34	2,002388e-014
18,38	1,412972e-014
18,41	8,102200e-015
18,44	4,448709e-015
18,47	3,702566e-015
18,50	4,963672e-015
18,53	6,742689e-015
18,56	7,254791e-015
18,59	5,441548e-015
18,63	1,914821e-015
18,66	-1,975622e-015
18,69	-5,256888e-015
18,72	-7,334451e-015
18,75	-8,365870e-015
18,78	-9,541800e-015
18,81	-1,156011e-014
18,84	-1,299631e-014
18,88	-1,163299e-014
18,91	-7,165880e-015
18,94	-1,495192e-015
18,97	3,129648e-015
19,00	5,491907e-015
19,03	5,930913e-015
19,06	5,945760e-015
19,09	6,053928e-015
19,13	4,654845e-015
19,16	1,857696e-016
19,19	-6,562704e-015
19,22	-1,255194e-014
19,25	-1,499433e-014
19,28	-1,421355e-014
19,31	-1,283812e-014
19,34	-1,206525e-014
19,38	-1,081950e-014
19,41	-8,889607e-015
19,44	-8,221685e-015
19,47	-9,722103e-015
19,50	-1,159611e-014
19,53	-1,254225e-014
19,56	-1,340855e-014
19,59	-1,462331e-014
19,63	-1,494318e-014
19,66	-1,349588e-014
19,69	-1,157117e-014
19,72	-1,152725e-014
19,75	-1,385530e-014
19,78	-1,599821e-014
19,81	-1,513593e-014
19,84	-1,197499e-014
19,88	-9,691159e-015
19,91	-9,279675e-015
19,94	-9,028102e-015
19,97	-8,134290e-015
20,00	-7,941632e-015
20,03	-9,802894e-015
20,06	-1,338133e-014
20,09	-1,699054e-014
20,13	-1,888445e-014
20,16	-1,831118e-014
20,19	-1,561722e-014
20,22	-1,199924e-014
20,25	-9,568326e-015
20,28	-1,026163e-014
20,31	-1,340367e-014
20,34	-1,586794e-014
20,38	-1,589441e-014
20,41	-1,498292e-014
20,44	-1,553075e-014
20,47	-1,788525e-014
20,50	-1,981277e-014
20,53	-1,889266e-014
20,56	-1,525743e-014
20,59	-1,133637e-014
20,63	-9,025788e-015
20,66	-7,660001e-015
20,69	-5,558998e-015
20,72	-3,477429e-015
20,75	-3,672964e-015
20,78	-5,162089e-015
20,81	-4,316983e-015
20,84	-3,982010e-016
20,88	3,698779e-015
20,91	5,157180e-015
20,94	2,469028e-015
20,97	-4,246706e-015
21,00	-1,226268e-014
21,03	-1,860245e-014
21,06	-2,255448e-014
21,09	-2,409494e-014
21,13	-2,321292e-014
21,16	-2,087981e-014
21,19	-1,760989e-014
21,22	-1,263616e-014
21,25	-6,625227e-015
21,28	-3,503859e-015
21,31	-7,085272e-015
21,34	-1,615555e-014
21,38	-2,525151e-014
21,41	-2,962925e-014
21,44	-2,783441e-014
21,47	-2,198528e-014
21,50	-1,624755e-014
21,53	-1,261525e-014
21,56	-9,967717e-015
21,59	-8,215922e-015
21,63	-8,598061e-015
21,66	-1,009764e-014
21,69	-1,097909e-014
21,72	-1,213533e-014
21,75	-1,489807e-014
21,78	-1,780549e-014
21,81	-1,810599e-014
21,84	-1,544473e-014
21,88	-1,256080e-014
21,91	-1,220929e-014
21,94	-1,442578e-014
21,97	-1,728500e-014
22,00	-1,891105e-014
22,03	-1,793999e-014
22,06	-1,461638e-014
22,09	-1,246852e-014
22,13	-1,512996e-014
22,16	-2,111805e-014
22,19	-2,554471e-014
22,22	-2,574257e-014
22,25	-2,269043e-014
22,28	-1,893700e-014
22,31	-1,626300e-014
22,34	-1,470888e-014
22,38	-1,385204e-014
22,41	-1,391724e-014
22,44	-1,527232e-014
22,47	-1,792559e-014
22,50	-2,116585e-014
22,53	-2,359560e-014
22,56	-2,435420e-014
22,59	-2,407393e-014
22,63	-2,416759e-014
22,66	-2,504867e-014
22,69	-2,572331e-014
22,72	-2,580053e-014
22,75	-2,621406e-014
22,78	-2,696484e-014
22,81	-2,664948e-014
22,84	-2,501777e-014
22,88	-2,321608e-014
22,91	-2,139783e-014
22,94	-1,866463e-014
22,97	-1,543047e-014
23,00	-1,375572e-014
23,03	-1,474040e-014
23,06	-1,711366e-014
23,09	-1,881247e-014
23,13	-1,856384e-014
23,16	-1,586746e-014
23,19	-1,108687e-014
23,22	-6,276603e-015
23,25	-4,311699e-015
23,28	-5,925827e-015
23,31	-9,084211e-015
23,34	-1,198873e-014
23,38	-1,458963e-014
23,41	-1,666714e-014
23,44	-1,715038e-014
23,47	-1,669401e-014
23,50	-1,781260e-014
23,53	-2,064491e-014
23,56	-2,184768e-014
23,59	-1,860300e-014
23,63	-1,172619e-014
23,66	-5,182302e-015
23,69	-2,909659e-015
23,72	-5,501656e-015
23,75	-9,930588e-015
23,78	-1,265164e-014
23,81	-1,298412e-014
23,84	-1,249270e-014
23,88	-1,157908e-014
23,91	-9,424176e-015
23,94	-6,874872e-015
23,97	-6,725557e-015
24,00	-1,094964e-014
24,03	-1,820596e-014
24,06	-2,395192e-014
24,09	-2,394083e-014
24,13	-1,826980e-014
24,16	-1,112729e-014
24,19	-6,720491e-015
24,22	-6,049533e-015
24,25	-7,033491e-015
24,28	-7,423746e-015
24,31	-6,767507e-015
24,34	-5,412222e-015
24,38	-4,091511e-015
24,41	-4,208052e-015
24,44	-5,968839e-015
24,47	-7,948554e-015
24,50	-9,108294e-015
24,53	-8,598389e-015
24,56	-5,536909e-015
24,59	-1,316108e-015
24,63	8,960893e-016
24,66	-3,687669e-016
24,69	-3,678620e-015
24,72	-5,840287e-015
24,75	-4,706185e-015
24,78	-2,326476e-015
24,81	-2,913751e-015
24,84	-7,272623e-015
24,88	-1,261959e-014
24,91	-1,644227e-014
24,94	-1,714011e-014
24,97	-1,359585e-014
25,00	-7,863325e-015
25,03	-5,512611e-015
25,06	-9,153850e-015
25,09	-1,460855e-014
25,13	-1,690944e-014
25,16	-1,629259e-014
25,19	-1,582505e-014
25,22	-1,701283e-014
25,25	-1,958180e-014
25,28	-2,271479e-014
25,31	-2,513812e-014
25,34	-2,581161e-014
25,38	-2,503152e-014
25,41	-2,339575e-014
25,44	-2,047655e-014
25,47	-1,587894e-014
25,50	-1,076102e-014
25,53	-7,365588e-015
25,56	-6,874382e-015
25,59	-8,045865e-015
25,63	-8,752423e-015
25,66	-8,543896e-015
25,69	-8,393116e-015
25,72	-8,355490e-015
25,75	-7,630848e-015
25,78	-6,920236e-015
25,81	-8,041909e-015
25,84	-1,105630e-014
25,88	-1,423503e-014
25,91	-1,640513e-014
25,94	-1,759471e-014
25,97	-1,813083e-014
26,00	-1,779103e-014
26,03	-1,570074e-014
26,06	-1,184874e-014
26,09	-8,185501e-015
26,13	-6,615046e-015
26,16	-6,994535e-015
26,19	-8,136929e-015
26,22	-8,905833e-015
26,25	-8,399363e-015
26,28	-6,806631e-015
26,31	-5,193491e-015
26,34	-4,718445e-015
26,38	-6,817953e-015
26,41	-1,166873e-014
26,44	-1,610498e-014
26,47	-1,606558e-014
26,50	-1,173162e-014
26,53	-7,679824e-015
26,56	-6,992348e-015
26,59	-7,322446e-015
26,63	-4,453207e-015
26,66	1,502843e-015
26,69	5,891600e-015
26,72	4,633806e-015
26,75	-2,250409e-015
26,78	-1,059901e-014
26,81	-1,542053e-014
26,84	-1,587443e-014
26,88	-1,536621e-014
26,91	-1,641351e-014
26,94	-1,827038e-014
26,97	-1,886599e-014
27,00	-1,700466e-014
27,03	-1,331914e-014
27,06	-8,735861e-015
27,09	-3,230775e-015
27,13	2,148340e-015
27,16	5,057023e-015
27,19	4,812562e-015
27,22	2,420026e-015
27,25	-1,552893e-015
27,28	-5,815292e-015
27,31	-7,494293e-015
27,34	-5,697140e-015
27,38	-3,061277e-015
27,41	-1,423461e-015
27,44	7,509757e-016
27,47	4,557797e-015
27,50	8,337442e-015
27,53	1,224756e-014
27,56	2,094332e-014
27,59	3,841952e-014
27,63	6,352862e-014
27,66	9,174723e-014
27,69	1,192013e-013
27,72	1,446716e-013
27,75	1,676697e-013
27,78	1,861945e-013
27,81	1,989183e-013
27,84	2,075028e-013
27,88	2,142450e-013
27,91	2,194782e-013
27,94	2,225401e-013
27,97	2,237891e-013
28,00	2,248211e-013
28,03	2,260454e-013
28,06	2,244601e-013
28,09	2,165534e-013
28,13	2,035229e-013
28,16	1,896785e-013
28,19	1,763144e-013
28,22	1,622167e-013
28,25	1,481771e-013
28,28	1,360328e-013
28,31	1,255065e-013
28,34	1,148930e-013
28,38	1,028679e-013
28,41	8,909547e-014
28,44	7,481915e-014
28,47	6,174390e-014
28,50	4,903019e-014
28,53	3,429373e-014
28,56	1,831150e-014
28,59	4,720849e-015
28,63	-4,317559e-015
28,66	-8,781211e-015
28,69	-9,102311e-015
28,72	-6,366236e-015
28,75	-2,982335e-015
28,78	-1,448420e-015
28,81	-2,612716e-015
28,84	-5,782651e-015
28,88	-9,242492e-015
28,91	-1,024627e-014
28,94	-7,119087e-015
28,97	-2,067490e-015
29,00	6,520488e-016
29,03	-7,926795e-016
29,06	-4,747087e-015
29,09	-8,030545e-015
29,13	-8,459803e-015
29,16	-6,689831e-015
29,19	-4,670826e-015
29,22	-2,551394e-015
29,25	5,587740e-016
29,28	4,083392e-015
29,31	6,225867e-015
29,34	5,981285e-015
29,38	4,113884e-015
29,41	1,920341e-015
29,44	-1,961074e-016
29,47	-2,465447e-015
29,50	-4,967224e-015
29,53	-7,131971e-015
29,56	-8,073501e-015
29,59	-8,065025e-015
29,63	-8,072469e-015
29,66	-7,606115e-015
29,69	-6,093244e-015
29,72	-5,032924e-015
29,75	-5,781414e-015
29,78	-7,800165e-015
29,81	-1,051361e-014
29,84	-1,382699e-014
29,88	-1,635839e-014
29,91	-1,595165e-014
29,94	-1,227772e-014
29,97	-7,038396e-015
30,00	-2,089097e-015
30,03	9,181650e-016
30,06	4,373055e-016
30,09	-3,243375e-015
30,13	-7,218450e-015
30,16	-8,502576e-015
30,19	-7,051656e-015
30,22	-5,395034e-015
30,25	-5,439761e-015
30,28	-6,616634e-015
30,31	-7,020938e-015
30,34	-5,868507e-015
30,38	-4,406655e-015
30,41	-3,789629e-015
30,44	-3,506398e-015
30,47	-3,219025e-015
30,50	-3,719952e-015
30,53	-5,015639e-015
30,56	-6,236711e-015
30,59	-7,401940e-015
30,63	-8,623286e-015
30,66	-8,592030e-015
30,69	-6,299547e-015
30,72	-3,454918e-015
30,75	-3,044367e-015
30,78	-5,610894e-015
30,81	-8,507533e-015
30,84	-8,931700e-015
30,88	-6,857133e-015
30,91	-4,634439e-015
30,94	-4,304662e-015
30,97	-6,564534e-015
31,00	-1,116043e-014
31,03	-1,625684e-014
31,06	-1,874169e-014
31,09	-1,657435e-014
31,13	-1,080050e-014
31,16	-5,008220e-015
31,19	-2,087516e-015
31,22	-2,093482e-015
31,25	-3,658951e-015
31,28	-5,744858e-015
31,31	-7,996086e-015
31,34	-1,058773e-014
31,38	-1,314773e-014
31,41	-1,428237e-014
31,44	-1,349625e-014
31,47	-1,181947e-014
31,50	-9,548761e-015
31,53	-6,366600e-015
31,56	-3,012378e-015
31,59	3,204627e-016
31,63	4,980080e-015
31,66	1,133249e-014
31,69	1,751063e-014
