Sourcefile	20230508 155818 Faraday Airdemo Scan Analog.qmp
Exporttime	08.05.2023 16:03:06

Start Time	08.05.2023 15:58:27
End Time	08.05.2023 16:02:53


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:58:27

Mass [amu]	Ion Current [A]
8,31	-1,302341e-013
8,34	-1,266626e-013
8,38	-1,270030e-013
8,41	-1,318999e-013
8,44	-1,370649e-013
8,47	-1,376519e-013
8,50	-1,328225e-013
8,53	-1,267217e-013
8,56	-1,239930e-013
8,59	-1,248530e-013
8,63	-1,265340e-013
8,66	-1,275765e-013
8,69	-1,278378e-013
8,72	-1,273257e-013
8,75	-1,272261e-013
8,78	-1,291326e-013
8,81	-1,323310e-013
8,84	-1,335484e-013
8,88	-1,304262e-013
8,91	-1,251208e-013
8,94	-1,229326e-013
8,97	-1,265501e-013
9,00	-1,331222e-013
9,03	-1,377807e-013
9,06	-1,383515e-013
9,09	-1,362287e-013
9,13	-1,341027e-013
9,16	-1,336316e-013
9,19	-1,347214e-013
9,22	-1,354776e-013
9,25	-1,332207e-013
9,28	-1,276744e-013
9,31	-1,226258e-013
9,34	-1,219686e-013
9,38	-1,248113e-013
9,41	-1,269442e-013
9,44	-1,262351e-013
9,47	-1,242048e-013
9,50	-1,227506e-013
9,53	-1,220521e-013
9,56	-1,220262e-013
9,59	-1,230347e-013
9,63	-1,247993e-013
9,66	-1,258999e-013
9,69	-1,243674e-013
9,72	-1,200320e-013
9,75	-1,164209e-013
9,78	-1,171304e-013
9,81	-1,205279e-013
9,84	-1,218809e-013
9,88	-1,194716e-013
9,91	-1,155244e-013
9,94	-1,132821e-013
9,97	-1,141879e-013
10,00	-1,159338e-013
10,03	-1,150219e-013
10,06	-1,115373e-013
10,09	-1,079639e-013
10,13	-1,058358e-013
10,16	-1,062629e-013
10,19	-1,096462e-013
10,22	-1,142773e-013
10,25	-1,180496e-013
10,28	-1,205346e-013
10,31	-1,228094e-013
10,34	-1,262880e-013
10,38	-1,310427e-013
10,41	-1,347248e-013
10,44	-1,340604e-013
10,47	-1,281940e-013
10,50	-1,200244e-013
10,53	-1,134470e-013
10,56	-1,101664e-013
10,59	-1,098455e-013
10,63	-1,118694e-013
10,66	-1,155522e-013
10,69	-1,192639e-013
10,72	-1,211862e-013
10,75	-1,208937e-013
10,78	-1,190989e-013
10,81	-1,168942e-013
10,84	-1,152422e-013
10,88	-1,139589e-013
10,91	-1,125763e-013
10,94	-1,123961e-013
10,97	-1,154804e-013
11,00	-1,217382e-013
11,03	-1,286595e-013
11,06	-1,337280e-013
11,09	-1,359451e-013
11,13	-1,354704e-013
11,16	-1,329246e-013
11,19	-1,292944e-013
11,22	-1,260774e-013
11,25	-1,244164e-013
11,28	-1,239023e-013
11,31	-1,230234e-013
11,34	-1,208124e-013
11,38	-1,178505e-013
11,41	-1,158433e-013
11,44	-1,158231e-013
11,47	-1,166290e-013
11,50	-1,159055e-013
11,53	-1,124431e-013
11,56	-1,063148e-013
11,59	-9,740976e-014
11,63	-8,626154e-014
11,66	-7,556083e-014
11,69	-6,782116e-014
11,72	-6,234473e-014
11,75	-5,688726e-014
11,78	-5,124722e-014
11,81	-4,785661e-014
11,84	-4,872789e-014
11,88	-5,210101e-014
11,91	-5,408578e-014
11,94	-5,362675e-014
11,97	-5,305206e-014
12,00	-5,385738e-014
12,03	-5,574275e-014
12,06	-5,968673e-014
12,09	-6,695842e-014
12,13	-7,577451e-014
12,16	-8,260817e-014
12,19	-8,528445e-014
12,22	-8,410765e-014
12,25	-8,123125e-014
12,28	-7,885614e-014
12,31	-7,793762e-014
12,34	-7,825735e-014
12,38	-7,951499e-014
12,41	-8,242860e-014
12,44	-8,838648e-014
12,47	-9,708727e-014
12,50	-1,051853e-013
12,53	-1,093848e-013
12,56	-1,103436e-013
12,59	-1,118604e-013
12,63	-1,164602e-013
12,66	-1,222841e-013
12,69	-1,250369e-013
12,72	-1,227516e-013
12,75	-1,171641e-013
12,78	-1,115710e-013
12,81	-1,087931e-013
12,84	-1,096557e-013
12,88	-1,120925e-013
12,91	-1,127506e-013
12,94	-1,102089e-013
12,97	-1,058371e-013
13,00	-1,022267e-013
13,03	-1,018490e-013
13,06	-1,055212e-013
13,09	-1,109545e-013
13,13	-1,138418e-013
13,16	-1,112681e-013
13,19	-1,046583e-013
13,22	-9,894794e-014
13,25	-9,764393e-014
13,28	-9,962638e-014
13,31	-1,019352e-013
13,34	-1,037525e-013
13,38	-1,059436e-013
13,41	-1,082967e-013
13,44	-1,092334e-013
13,47	-1,080554e-013
13,50	-1,061786e-013
13,53	-1,055171e-013
13,56	-1,060853e-013
13,59	-1,057566e-013
13,63	-1,030274e-013
13,66	-9,976975e-014
13,69	-9,915465e-014
13,72	-1,012144e-013
13,75	-1,031319e-013
13,78	-1,030241e-013
13,81	-1,011889e-013
13,84	-9,861627e-014
13,88	-9,575880e-014
13,91	-9,247608e-014
13,94	-8,918556e-014
13,97	-8,781989e-014
14,00	-8,980483e-014
14,03	-9,376481e-014
14,06	-9,746210e-014
14,09	-1,003337e-013
14,13	-1,029955e-013
14,16	-1,062253e-013
14,19	-1,100504e-013
14,22	-1,131179e-013
14,25	-1,140513e-013
14,28	-1,125140e-013
14,31	-1,090513e-013
14,34	-1,054858e-013
14,38	-1,038085e-013
14,41	-1,041706e-013
14,44	-1,054277e-013
14,47	-1,063714e-013
14,50	-1,055118e-013
14,53	-1,012458e-013
14,56	-9,428569e-014
14,59	-8,950299e-014
14,63	-9,150340e-014
14,66	-9,807003e-014
14,69	-1,024412e-013
14,72	-1,021241e-013
14,75	-1,010611e-013
14,78	-1,034155e-013
14,81	-1,084073e-013
14,84	-1,115175e-013
14,88	-1,104789e-013
14,91	-1,083369e-013
14,94	-1,089165e-013
14,97	-1,122654e-013
15,00	-1,158244e-013
15,03	-1,171411e-013
15,06	-1,156241e-013
15,09	-1,128319e-013
15,13	-1,104597e-013
15,16	-1,093277e-013
15,19	-1,099981e-013
15,22	-1,116083e-013
15,25	-1,116831e-013
15,28	-1,093980e-013
15,31	-1,062625e-013
15,34	-1,032960e-013
15,38	-1,007520e-013
15,41	-9,864691e-014
15,44	-9,608469e-014
15,47	-9,353923e-014
15,50	-9,387081e-014
15,53	-9,718775e-014
15,56	-9,847462e-014
15,59	-9,286223e-014
15,63	-8,017161e-014
15,66	-6,434882e-014
15,69	-5,068221e-014
15,72	-4,241241e-014
15,75	-3,903379e-014
15,78	-3,815116e-014
15,81	-3,770079e-014
15,84	-3,667178e-014
15,88	-3,522833e-014
15,91	-3,398039e-014
15,94	-3,304272e-014
15,97	-3,188371e-014
16,00	-3,050055e-014
16,03	-3,052532e-014
16,06	-3,303208e-014
16,09	-3,615973e-014
16,13	-3,796452e-014
16,16	-3,989326e-014
16,19	-4,419867e-014
16,22	-5,013176e-014
16,25	-5,557671e-014
16,28	-5,985724e-014
16,31	-6,322934e-014
16,34	-6,576706e-014
16,38	-6,765737e-014
16,41	-6,964163e-014
16,44	-7,243646e-014
16,47	-7,608055e-014
16,50	-8,039213e-014
16,53	-8,534307e-014
16,56	-8,990084e-014
16,59	-9,129137e-014
16,63	-8,747168e-014
16,66	-8,039135e-014
16,69	-7,442409e-014
16,72	-7,092314e-014
16,75	-6,765619e-014
16,78	-6,412023e-014
16,81	-6,277861e-014
16,84	-6,456944e-014
16,88	-6,709715e-014
16,91	-6,801943e-014
16,94	-6,794414e-014
16,97	-6,845354e-014
17,00	-6,885995e-014
17,03	-6,768484e-014
17,06	-6,616071e-014
17,09	-6,713605e-014
17,13	-7,118037e-014
17,16	-7,596989e-014
17,19	-7,921562e-014
17,22	-8,067329e-014
17,25	-8,149948e-014
17,28	-8,317496e-014
17,31	-8,637608e-014
17,34	-9,030608e-014
17,38	-9,401654e-014
17,41	-9,716737e-014
17,44	-9,930296e-014
17,47	-1,003979e-013
17,50	-1,007497e-013
17,53	-9,892932e-014
17,56	-9,265528e-014
17,59	-8,235710e-014
17,63	-7,133192e-014
17,66	-6,257795e-014
17,69	-5,668367e-014
17,72	-5,207953e-014
17,75	-4,703677e-014
17,78	-4,169465e-014
17,81	-3,798911e-014
17,84	-3,745069e-014
17,88	-3,921976e-014
17,91	-4,095734e-014
17,94	-4,130535e-014
17,97	-4,012546e-014
18,00	-3,786180e-014
18,03	-3,670981e-014
18,06	-3,960324e-014
18,09	-4,621938e-014
18,13	-5,306908e-014
18,16	-5,785335e-014
18,19	-6,085956e-014
18,22	-6,319708e-014
18,25	-6,613180e-014
18,28	-6,993851e-014
18,31	-7,269965e-014
18,34	-7,306909e-014
18,38	-7,279487e-014
18,41	-7,457883e-014
18,44	-8,000192e-014
18,47	-8,932645e-014
18,50	-1,000641e-013
18,53	-1,071492e-013
18,56	-1,070777e-013
18,59	-1,007872e-013
18,63	-9,231221e-014
18,66	-8,544189e-014
18,69	-8,165566e-014
18,72	-8,129130e-014
18,75	-8,455790e-014
18,78	-9,000901e-014
18,81	-9,478692e-014
18,84	-9,706855e-014
18,88	-9,680621e-014
18,91	-9,549004e-014
18,94	-9,526996e-014
18,97	-9,694797e-014
19,00	-9,969282e-014
19,03	-1,021927e-013
19,06	-1,036454e-013
19,09	-1,046073e-013
19,13	-1,058404e-013
19,16	-1,065926e-013
19,19	-1,055213e-013
19,22	-1,020118e-013
19,25	-9,652120e-014
19,28	-9,119818e-014
19,31	-8,878796e-014
19,34	-9,006351e-014
19,38	-9,377119e-014
19,41	-9,811450e-014
19,44	-1,007162e-013
19,47	-9,934400e-014
19,50	-9,449379e-014
19,53	-8,945665e-014
19,56	-8,747191e-014
19,59	-8,976025e-014
19,63	-9,484931e-014
19,66	-9,985881e-014
19,69	-1,034218e-013
19,72	-1,055478e-013
19,75	-1,053050e-013
19,78	-1,020173e-013
19,81	-9,811282e-014
19,84	-9,762065e-014
19,88	-1,014388e-013
19,91	-1,058388e-013
19,94	-1,067441e-013
19,97	-1,045026e-013
20,00	-1,020969e-013
20,03	-1,003754e-013
20,06	-9,863372e-014
20,09	-9,733675e-014
20,13	-9,773126e-014
20,16	-1,004078e-013
20,19	-1,043188e-013
20,22	-1,072341e-013
20,25	-1,077641e-013
20,28	-1,064520e-013
20,31	-1,047483e-013
20,34	-1,036046e-013
20,38	-1,034134e-013
20,41	-1,037854e-013
20,44	-1,031810e-013
20,47	-1,006800e-013
20,50	-9,774762e-014
20,53	-9,699230e-014
20,56	-9,935459e-014
20,59	-1,027840e-013
20,63	-1,043993e-013
20,66	-1,040050e-013
20,69	-1,036112e-013
20,72	-1,038310e-013
20,75	-1,037275e-013
20,78	-1,035395e-013
20,81	-1,045256e-013
20,84	-1,065042e-013
20,88	-1,078379e-013
20,91	-1,080436e-013
20,94	-1,082104e-013
20,97	-1,085526e-013
21,00	-1,081901e-013
21,03	-1,071956e-013
21,06	-1,063960e-013
21,09	-1,062734e-013
21,13	-1,070741e-013
21,16	-1,081658e-013
21,19	-1,076935e-013
21,22	-1,044089e-013
21,25	-9,974879e-014
21,28	-9,753693e-014
21,31	-1,001488e-013
21,34	-1,053114e-013
21,38	-1,090385e-013
21,41	-1,097469e-013
21,44	-1,080111e-013
21,47	-1,052152e-013
21,50	-1,026177e-013
21,53	-1,005858e-013
21,56	-9,915414e-014
21,59	-9,847173e-014
21,63	-9,844231e-014
21,66	-9,870257e-014
21,69	-9,809866e-014
21,72	-9,495403e-014
21,75	-8,988304e-014
21,78	-8,637111e-014
21,81	-8,649209e-014
21,84	-8,864266e-014
21,88	-9,077260e-014
21,91	-9,276355e-014
21,94	-9,498823e-014
21,97	-9,723278e-014
22,00	-9,945038e-014
22,03	-1,016792e-013
22,06	-1,030523e-013
22,09	-1,031012e-013
22,13	-1,035005e-013
22,16	-1,055529e-013
22,19	-1,076609e-013
22,22	-1,079850e-013
22,25	-1,070809e-013
22,28	-1,058806e-013
22,31	-1,039978e-013
22,34	-1,012349e-013
22,38	-9,805980e-014
22,41	-9,499333e-014
22,44	-9,341675e-014
22,47	-9,525520e-014
22,50	-1,000829e-013
22,53	-1,038508e-013
22,56	-1,028707e-013
22,59	-9,883024e-014
22,63	-9,750261e-014
22,66	-1,022828e-013
22,69	-1,106593e-013
22,72	-1,169716e-013
22,75	-1,170877e-013
22,78	-1,112748e-013
22,81	-1,036478e-013
22,84	-9,762111e-014
22,88	-9,325685e-014
22,91	-9,046551e-014
22,94	-9,093075e-014
22,97	-9,528597e-014
23,00	-1,017894e-013
23,03	-1,081605e-013
23,06	-1,130861e-013
23,09	-1,165223e-013
23,13	-1,183370e-013
23,16	-1,171832e-013
23,19	-1,128751e-013
23,22	-1,082307e-013
23,25	-1,058700e-013
23,28	-1,053667e-013
23,31	-1,049421e-013
23,34	-1,034469e-013
23,38	-1,007402e-013
23,41	-9,830675e-014
23,44	-9,842681e-014
23,47	-1,008620e-013
23,50	-1,021849e-013
23,53	-1,001121e-013
23,56	-9,617845e-014
23,59	-9,346567e-014
23,63	-9,415846e-014
23,66	-9,831741e-014
23,69	-1,028367e-013
23,72	-1,035082e-013
23,75	-9,987580e-014
23,78	-9,605388e-014
23,81	-9,549454e-014
23,84	-9,696188e-014
23,88	-9,693347e-014
23,91	-9,449988e-014
23,94	-9,244089e-014
23,97	-9,367686e-014
24,00	-9,760989e-014
24,03	-1,012606e-013
24,06	-1,030597e-013
24,09	-1,030753e-013
24,13	-1,015298e-013
24,16	-1,000943e-013
24,19	-1,016518e-013
24,22	-1,063950e-013
24,25	-1,106261e-013
24,28	-1,103749e-013
24,31	-1,052274e-013
24,34	-9,824703e-014
24,38	-9,224089e-014
24,41	-8,772102e-014
24,44	-8,501649e-014
24,47	-8,555682e-014
24,50	-8,974392e-014
24,53	-9,569855e-014
24,56	-1,013942e-013
24,59	-1,060572e-013
24,63	-1,083893e-013
24,66	-1,064081e-013
24,69	-1,009085e-013
24,72	-9,621658e-014
24,75	-9,543705e-014
24,78	-9,720581e-014
24,81	-9,852876e-014
24,84	-9,824911e-014
24,88	-9,686432e-014
24,91	-9,568505e-014
24,94	-9,584636e-014
24,97	-9,671177e-014
25,00	-9,757080e-014
25,03	-1,000017e-013
25,06	-1,047815e-013
25,09	-1,090814e-013
25,13	-1,102942e-013
25,16	-1,092218e-013
25,19	-1,075669e-013
25,22	-1,057031e-013
25,25	-1,038368e-013
25,28	-1,025815e-013
25,31	-1,014478e-013
25,34	-9,932838e-014
25,38	-9,683229e-014
25,41	-9,590678e-014
25,44	-9,759773e-014
25,47	-1,013413e-013
25,50	-1,059357e-013
25,53	-1,102535e-013
25,56	-1,127130e-013
25,59	-1,112777e-013
25,63	-1,049678e-013
25,66	-9,548882e-014
25,69	-8,687585e-014
25,72	-8,250564e-014
25,75	-8,320796e-014
25,78	-8,807479e-014
25,81	-9,496975e-014
25,84	-1,014448e-013
25,88	-1,063376e-013
25,91	-1,092110e-013
25,94	-1,096805e-013
25,97	-1,082822e-013
26,00	-1,059274e-013
26,03	-1,030460e-013
26,06	-1,008956e-013
26,09	-1,016036e-013
26,13	-1,049996e-013
26,16	-1,076868e-013
26,19	-1,071466e-013
26,22	-1,044966e-013
26,25	-1,021861e-013
26,28	-1,010582e-013
26,31	-1,000174e-013
26,34	-9,757279e-014
26,38	-9,390164e-014
26,41	-9,137816e-014
26,44	-9,214375e-014
26,47	-9,555353e-014
26,50	-9,943701e-014
26,53	-1,032050e-013
26,56	-1,073863e-013
26,59	-1,109126e-013
26,63	-1,122175e-013
26,66	-1,114838e-013
26,69	-1,090355e-013
26,72	-1,047549e-013
26,75	-9,975094e-014
26,78	-9,488432e-014
26,81	-8,965991e-014
26,84	-8,526385e-014
26,88	-8,477730e-014
26,91	-8,899971e-014
26,94	-9,515830e-014
26,97	-9,960683e-014
27,00	-1,003386e-013
27,03	-9,796341e-014
27,06	-9,539508e-014
27,09	-9,543062e-014
27,13	-9,770638e-014
27,16	-9,919362e-014
27,19	-9,825365e-014
27,22	-9,643684e-014
27,25	-9,563641e-014
27,28	-9,554045e-014
27,31	-9,471046e-014
27,34	-9,342507e-014
27,38	-9,423939e-014
27,41	-9,864322e-014
27,44	-1,045063e-013
27,47	-1,075061e-013
27,50	-1,037030e-013
27,53	-9,175886e-014
27,56	-7,398972e-014
27,59	-5,349109e-014
27,63	-3,018314e-014
27,66	-2,658735e-015
27,69	2,710569e-014
27,72	5,428251e-014
27,75	7,475981e-014
27,78	8,644272e-014
27,81	9,028758e-014
27,84	9,093709e-014
27,88	9,288426e-014
27,91	9,651854e-014
27,94	1,001169e-013
27,97	1,030436e-013
28,00	1,049751e-013
28,03	1,041567e-013
28,06	9,790870e-014
28,09	8,575780e-014
28,13	7,236959e-014
28,16	6,332449e-014
28,19	5,732977e-014
28,22	4,875450e-014
28,25	3,692601e-014
28,28	2,683281e-014
28,31	2,210702e-014
28,34	2,032953e-014
28,38	1,512712e-014
28,41	2,610421e-015
28,44	-1,599988e-014
28,47	-3,725733e-014
28,50	-5,726216e-014
28,53	-7,219878e-014
28,56	-8,036874e-014
28,59	-8,326847e-014
28,63	-8,494908e-014
28,66	-8,958331e-014
28,69	-9,757149e-014
28,72	-1,054184e-013
28,75	-1,099783e-013
28,78	-1,109356e-013
28,81	-1,101991e-013
28,84	-1,096567e-013
28,88	-1,085540e-013
28,91	-1,055213e-013
28,94	-1,030591e-013
28,97	-1,048294e-013
29,00	-1,096543e-013
29,03	-1,124623e-013
29,06	-1,091208e-013
29,09	-1,000831e-013
29,13	-9,116545e-014
29,16	-8,849681e-014
29,19	-9,248715e-014
29,22	-9,795656e-014
29,25	-9,908142e-014
29,28	-9,474285e-014
29,31	-8,976998e-014
29,34	-8,968264e-014
29,38	-9,440014e-014
29,41	-9,893726e-014
29,44	-9,938944e-014
29,47	-9,651606e-014
29,50	-9,389242e-014
29,53	-9,313621e-014
29,56	-9,296273e-014
29,59	-9,320430e-014
29,63	-9,567760e-014
29,66	-1,008762e-013
29,69	-1,071718e-013
29,72	-1,122129e-013
29,75	-1,137255e-013
29,78	-1,115769e-013
29,81	-1,082946e-013
29,84	-1,055934e-013
29,88	-1,036470e-013
29,91	-1,025094e-013
29,94	-1,004631e-013
29,97	-9,528970e-014
30,00	-8,869052e-014
30,03	-8,466107e-014
30,06	-8,455073e-014
30,09	-8,686565e-014
30,13	-9,004879e-014
30,16	-9,342016e-014
30,19	-9,585753e-014
30,22	-9,570323e-014
30,25	-9,302482e-014
30,28	-8,990258e-014
30,31	-8,828494e-014
30,34	-8,944347e-014
30,38	-9,421566e-014
30,41	-1,015780e-013
30,44	-1,083790e-013
30,47	-1,120081e-013
30,50	-1,120019e-013
30,53	-1,090759e-013
30,56	-1,040319e-013
30,59	-9,743250e-014
30,63	-9,079598e-014
30,66	-8,728461e-014
30,69	-8,840761e-014
30,72	-9,240063e-014
30,75	-9,747488e-014
30,78	-1,024083e-013
30,81	-1,051216e-013
30,84	-1,050565e-013
30,88	-1,044497e-013
30,91	-1,050415e-013
30,94	-1,063544e-013
30,97	-1,075932e-013
31,00	-1,089480e-013
31,03	-1,101423e-013
31,06	-1,092852e-013
31,09	-1,056670e-013
31,13	-1,016729e-013
31,16	-9,922086e-014
31,19	-9,754633e-014
31,22	-9,622216e-014
31,25	-9,654401e-014
31,28	-9,932688e-014
31,31	-1,037904e-013
31,34	-1,077890e-013
31,38	-1,085565e-013
31,41	-1,047724e-013
31,44	-9,773406e-014
31,47	-9,060401e-014
31,50	-8,686701e-014
31,53	-8,755465e-014
31,56	-9,018355e-014
31,59	-9,123369e-014
31,63	-8,882488e-014
31,66	-8,423106e-014
31,69	-8,067936e-014
31,72	-7,929436e-014
31,75	-7,799899e-014
31,78	-7,464526e-014
31,81	-6,986803e-014
31,84	-6,722719e-014
31,88	-6,992979e-014
31,91	-7,659350e-014
31,94	-8,166709e-014
31,97	-8,126636e-014
32,00	-7,679325e-014
32,03	-7,220596e-014
32,06	-7,009648e-014
32,09	-6,978502e-014
32,13	-6,846649e-014
32,16	-6,576457e-014
32,19	-6,484092e-014
32,22	-6,721874e-014
32,25	-7,048651e-014
32,28	-7,285186e-014
32,31	-7,567067e-014
32,34	-7,999142e-014
32,38	-8,376243e-014
32,41	-8,408703e-014
32,44	-8,198476e-014
32,47	-8,233900e-014
32,50	-8,728148e-014
32,53	-9,321043e-014
32,56	-9,576157e-014
32,59	-9,422154e-014
32,63	-9,151891e-014
32,66	-9,185005e-014
32,69	-9,632371e-014
32,72	-1,016807e-013
32,75	-1,049138e-013
32,78	-1,050077e-013
32,81	-1,009029e-013
32,84	-9,400020e-014
32,88	-8,965116e-014
32,91	-9,114951e-014
32,94	-9,572174e-014
32,97	-9,835278e-014
33,00	-9,703087e-014
33,03	-9,402827e-014
33,06	-9,236239e-014
33,09	-9,202271e-014
33,13	-9,197748e-014
33,16	-9,302008e-014
33,19	-9,565033e-014
33,22	-9,825466e-014
33,25	-9,908362e-014
33,28	-9,861317e-014
33,31	-9,914634e-014
33,34	-1,017698e-013
33,38	-1,050372e-013
33,41	-1,077277e-013
33,44	-1,102524e-013
33,47	-1,123548e-013
33,50	-1,124764e-013
33,53	-1,095857e-013
33,56	-1,044443e-013
33,59	-9,992737e-014
33,63	-9,891166e-014
33,66	-1,014738e-013
33,69	-1,063618e-013
33,72	-1,127491e-013
33,75	-1,179788e-013
33,78	-1,182214e-013
33,81	-1,132044e-013
33,84	-1,068047e-013
33,88	-1,027993e-013
33,91	-1,018694e-013
33,94	-1,032737e-013
33,97	-1,074938e-013
34,00	-1,144713e-013
34,03	-1,206432e-013
34,06	-1,209159e-013
34,09	-1,135045e-013
34,13	-1,018119e-013
34,16	-9,158709e-014
34,19	-8,586943e-014
34,22	-8,344868e-014
34,25	-8,300251e-014
34,28	-8,549124e-014
34,31	-9,034698e-014
34,34	-9,343570e-014
34,38	-9,232723e-014
34,41	-9,022894e-014
34,44	-9,168604e-014
34,47	-9,702411e-014
34,50	-1,023118e-013
34,53	-1,037692e-013
34,56	-1,016102e-013
34,59	-9,852161e-014
34,63	-9,611426e-014
34,66	-9,498699e-014
34,69	-9,613844e-014
34,72	-1,003713e-013
34,75	-1,066967e-013
34,78	-1,117620e-013
34,81	-1,120091e-013
34,84	-1,077334e-013
34,88	-1,037131e-013
34,91	-1,037450e-013
34,94	-1,060331e-013
34,97	-1,062456e-013
35,00	-1,039959e-013
35,03	-1,033792e-013
35,06	-1,062295e-013
35,09	-1,085171e-013
35,13	-1,060467e-013
35,16	-9,987021e-014
35,19	-9,341489e-014
35,22	-8,843532e-014
35,25	-8,579635e-014
35,28	-8,593154e-014
35,31	-8,776738e-014
35,34	-9,009395e-014
35,38	-9,277730e-014
35,41	-9,496565e-014
35,44	-9,437611e-014
35,47	-9,072548e-014
35,50	-8,826751e-014
35,53	-9,109826e-014
35,56	-9,740247e-014
35,59	-1,022864e-013
35,63	-1,033349e-013
35,66	-1,010767e-013
35,69	-9,749256e-014
35,72	-9,458635e-014
35,75	-9,295334e-014
35,78	-9,215688e-014
35,81	-9,127561e-014
35,84	-8,941696e-014
35,88	-8,808532e-014
35,91	-9,071286e-014
35,94	-9,778849e-014
35,97	-1,058209e-013
36,00	-1,110641e-013
36,03	-1,113879e-013
36,06	-1,072896e-013
36,09	-1,023441e-013
36,13	-9,998140e-014
36,16	-1,009762e-013
36,19	-1,041214e-013
36,22	-1,072406e-013
36,25	-1,087327e-013
36,28	-1,086618e-013
36,31	-1,075290e-013
36,34	-1,051267e-013
36,38	-1,013638e-013
36,41	-9,752796e-014
36,44	-9,585845e-014
36,47	-9,653996e-014
36,50	-9,630956e-014
36,53	-9,280344e-014
36,56	-8,847204e-014
36,59	-8,772515e-014
36,63	-9,127155e-014
36,66	-9,498658e-014
36,69	-9,534248e-014
36,72	-9,442424e-014
36,75	-9,696615e-014
36,78	-1,036028e-013
36,81	-1,101912e-013
36,84	-1,128159e-013
36,88	-1,105194e-013
36,91	-1,046022e-013
36,94	-9,839240e-014
36,97	-9,594175e-014
37,00	-9,799890e-014
37,03	-1,011655e-013
37,06	-1,021792e-013
37,09	-1,007520e-013
37,13	-9,843957e-014
37,16	-9,652053e-014
37,19	-9,508772e-014
37,22	-9,360323e-014
37,25	-9,210952e-014
37,28	-9,200155e-014
37,31	-9,479620e-014
37,34	-9,990061e-014
37,38	-1,051886e-013
37,41	-1,097529e-013
37,44	-1,137867e-013
37,47	-1,158526e-013
37,50	-1,137192e-013
37,53	-1,082088e-013
37,56	-1,026439e-013
37,59	-9,855480e-014
37,63	-9,521287e-014
37,66	-9,279865e-014
37,69	-9,284991e-014
37,72	-9,526699e-014
37,75	-9,715454e-014
37,78	-9,585601e-014
37,81	-9,196778e-014
37,84	-8,911170e-014
37,88	-9,071572e-014
37,91	-9,604208e-014
37,94	-1,005015e-013
37,97	-1,008694e-013
38,00	-9,879664e-014
38,03	-9,798495e-014
38,06	-9,943684e-014
38,09	-1,012700e-013
38,13	-1,017280e-013
38,16	-1,005290e-013
38,19	-9,834122e-014
38,22	-9,700704e-014
38,25	-9,883468e-014
38,28	-1,032285e-013
38,31	-1,057735e-013
38,34	-1,033552e-013
38,38	-9,882003e-014
38,41	-9,719220e-014
38,44	-9,896059e-014
38,47	-1,009833e-013
38,50	-1,018427e-013
38,53	-1,027817e-013
38,56	-1,044492e-013
38,59	-1,048575e-013
38,63	-1,020235e-013
38,66	-9,804934e-014
38,69	-9,728640e-014
38,72	-1,005492e-013
38,75	-1,046561e-013
38,78	-1,070321e-013
38,81	-1,073195e-013
38,84	-1,054498e-013
38,88	-1,011301e-013
38,91	-9,549072e-014
38,94	-9,181620e-014
38,97	-9,258978e-014
39,00	-9,609598e-014
39,03	-9,868435e-014
39,06	-9,967744e-014
39,09	-1,009427e-013
39,13	-1,025422e-013
39,16	-1,023418e-013
39,19	-1,000479e-013
39,22	-9,867584e-014
39,25	-1,006746e-013
39,28	-1,041006e-013
39,31	-1,050145e-013
39,34	-1,031007e-013
39,38	-1,018207e-013
39,41	-1,035820e-013
39,44	-1,072294e-013
39,47	-1,098162e-013
39,50	-1,098756e-013
39,53	-1,084870e-013
39,56	-1,073711e-013
39,59	-1,070569e-013
39,63	-1,065871e-013
39,66	-1,048598e-013
39,69	-1,021410e-013
39,72	-9,897305e-014
39,75	-9,416805e-014
39,78	-8,682942e-014
39,81	-8,021569e-014
39,84	-7,956155e-014
39,88	-8,601014e-014
39,91	-9,545878e-014
39,94	-1,024392e-013
39,97	-1,041814e-013
40,00	-1,020026e-013
40,03	-9,883086e-014
40,06	-9,570375e-014
40,09	-9,175328e-014
40,13	-8,761717e-014
40,16	-8,705286e-014
40,19	-9,253600e-014
40,22	-1,003454e-013
40,25	-1,040900e-013
40,28	-1,022768e-013
40,31	-9,832938e-014
40,34	-9,508326e-014
40,38	-9,336135e-014
40,41	-9,370424e-014
40,44	-9,605523e-014
40,47	-9,833517e-014
40,50	-9,763327e-014
40,53	-9,411542e-014
40,56	-9,228723e-014
40,59	-9,596675e-014
40,63	-1,032976e-013
40,66	-1,091188e-013
40,69	-1,101732e-013
40,72	-1,065093e-013
40,75	-1,002237e-013
40,78	-9,330488e-014
40,81	-8,666505e-014
40,84	-8,209321e-014
40,88	-8,186449e-014
40,91	-8,496997e-014
40,94	-8,821921e-014
40,97	-9,123270e-014
41,00	-9,534465e-014
41,03	-9,890177e-014
41,06	-9,894199e-014
41,09	-9,603489e-014
41,13	-9,359122e-014
41,16	-9,356106e-014
41,19	-9,524585e-014
41,22	-9,762200e-014
41,25	-1,000318e-013
41,28	-1,004081e-013
41,31	-9,648868e-014
41,34	-8,969991e-014
41,38	-8,472154e-014
41,41	-8,462406e-014
41,44	-8,847359e-014
41,47	-9,342389e-014
41,50	-9,710043e-014
41,53	-9,798184e-014
41,56	-9,548316e-014
41,59	-9,118247e-014
41,63	-8,915228e-014
